osmid,y,x,ref,highway,street_count,geometry
81823044,33.223709,-97.1517515,,,3,POINT (-97.1517515 33.223709)
81823053,33.2237703,-97.1550271,,,4,POINT (-97.1550271 33.2237703)
81823059,33.22382,-97.15691,,,4,POINT (-97.15691 33.22382)
81823070,33.22384,-97.15862,,,4,POINT (-97.15862 33.22384)
81823074,33.22385,-97.15984,,,4,POINT (-97.15984 33.22385)
81823095,33.2234055,-97.1433254,,,3,POINT (-97.1433254 33.2234055)
81823103,33.22348,-97.14743,,,4,POINT (-97.14743 33.22348)
81823347,33.2189947,-97.1612178,,,2,POINT (-97.1612178 33.2189947)
81823358,33.2189345,-97.1586996,,,4,POINT (-97.1586996 33.2189345)
81823366,33.2188909,-97.1570268,,,3,POINT (-97.1570268 33.2188909)
81823369,33.2188505,-97.1551368,,,3,POINT (-97.1551368 33.2188505)
81823373,33.2188229,-97.1540568,,,3,POINT (-97.1540568 33.2188229)
81823375,33.2188213,-97.1539568,,,3,POINT (-97.1539568 33.2188213)
81823380,33.2187881,-97.1518569,,,3,POINT (-97.1518569 33.2187881)
81823381,33.2187813,-97.1514268,,,3,POINT (-97.1514268 33.2187813)
81823386,33.2187704,-97.1505538,,stop,4,POINT (-97.1505538 33.2187704)
81823388,33.2187682,-97.1499271,,,2,POINT (-97.1499271 33.2187682)
81823390,33.2187413,-97.149126,,,3,POINT (-97.149126 33.2187413)
81823392,33.2187296,-97.148776,,,3,POINT (-97.148776 33.2187296)
81823397,33.2186947,-97.1477363,,,3,POINT (-97.1477363 33.2186947)
81823400,33.2186894,-97.1475784,,,3,POINT (-97.1475784 33.2186894)
81823405,33.2186572,-97.1464107,,,3,POINT (-97.1464107 33.2186572)
81827502,33.20815,-97.12083,,,3,POINT (-97.12083 33.20815)
81827505,33.20776,-97.12083,,,2,POINT (-97.12083 33.20776)
81831331,33.2059995,-97.1626312,,,2,POINT (-97.1626312 33.2059995)
81831333,33.2061144,-97.1623132,,,2,POINT (-97.1623132 33.2061144)
81831335,33.2061787,-97.1621827,,,2,POINT (-97.1621827 33.2061787)
81831337,33.2062611,-97.1620395,,,2,POINT (-97.1620395 33.2062611)
81831339,33.2064778,-97.161783,,,3,POINT (-97.161783 33.2064778)
81831412,33.2137801,-97.1550628,,,3,POINT (-97.1550628 33.2137801)
81831419,33.2115228,-97.1550823,,,3,POINT (-97.1550823 33.2115228)
81831439,33.2093989,-97.1551013,,,3,POINT (-97.1551013 33.2093989)
81831443,33.2083696,-97.1551194,,,3,POINT (-97.1551194 33.2083696)
81831445,33.2081413,-97.1550869,,,2,POINT (-97.1550869 33.2081413)
81831448,33.2076291,-97.1550264,,,2,POINT (-97.1550264 33.2076291)
81831452,33.2074755,-97.1549596,,,2,POINT (-97.1549596 33.2074755)
81831454,33.2073734,-97.1548984,,,2,POINT (-97.1548984 33.2073734)
81831456,33.2072919,-97.1548378,,,2,POINT (-97.1548378 33.2072919)
81831458,33.2071621,-97.1547066,,,2,POINT (-97.1547066 33.2071621)
81831460,33.2070522,-97.1545703,,,2,POINT (-97.1545703 33.2070522)
81831463,33.2068918,-97.1542708,,,2,POINT (-97.1542708 33.2068918)
81831470,33.2064001,-97.1534296,,,2,POINT (-97.1534296 33.2064001)
81831473,33.2061402,-97.1531322,,,2,POINT (-97.1531322 33.2061402)
81831477,33.2060269,-97.1530451,,,2,POINT (-97.1530451 33.2060269)
81831479,33.205937,-97.1530018,,,2,POINT (-97.1530018 33.205937)
81831624,33.21826,-97.13914,,,3,POINT (-97.13914 33.21826)
81831634,33.218249,-97.13725,,traffic_signals,4,POINT (-97.13725 33.218249)
81831635,33.2182503,-97.1371308,,traffic_signals,4,POINT (-97.1371308 33.2182503)
81831638,33.218249,-97.1369,,,2,POINT (-97.1369 33.218249)
81831640,33.21824,-97.13674,,,2,POINT (-97.13674 33.21824)
81831642,33.218229,-97.136669,,,2,POINT (-97.136669 33.218229)
81831643,33.21817,-97.1364,,,2,POINT (-97.1364 33.21817)
81831644,33.218102,-97.136129,,,2,POINT (-97.136129 33.218102)
81831645,33.21808,-97.13605,,,2,POINT (-97.13605 33.21808)
81831657,33.2180905,-97.1329266,,,2,POINT (-97.1329266 33.2180905)
81831659,33.2180945,-97.1328366,,,2,POINT (-97.1328366 33.2180945)
81831661,33.2181238,-97.1326685,,,2,POINT (-97.1326685 33.2181238)
81833840,33.21632,-97.14236,,,3,POINT (-97.14236 33.21632)
81833843,33.21941,-97.14227,,,4,POINT (-97.14227 33.21941)
81833845,33.22039,-97.14223,,,4,POINT (-97.14223 33.22039)
81833846,33.220875,-97.142219,,,2,POINT (-97.142219 33.220875)
81833848,33.22139,-97.1422,,,4,POINT (-97.1422 33.22139)
81833850,33.22187,-97.1422,,,1,POINT (-97.1422 33.22187)
81835468,33.2191007,-97.1500195,,,2,POINT (-97.1500195 33.2191007)
81835471,33.2190681,-97.150073,,,2,POINT (-97.150073 33.2190681)
81835473,33.2190488,-97.1501487,,,2,POINT (-97.1501487 33.2190488)
81835475,33.2190376,-97.1502445,,,2,POINT (-97.1502445 33.2190376)
81835478,33.219024,-97.1503402,,,2,POINT (-97.1503402 33.219024)
81835482,33.2189571,-97.1504753,,,2,POINT (-97.1504753 33.2189571)
81835484,33.2189056,-97.1505144,,,2,POINT (-97.1505144 33.2189056)
81835486,33.2188423,-97.1505426,,,2,POINT (-97.1505426 33.2188423)
81835489,33.2158116,-97.1506012,,,2,POINT (-97.1506012 33.2158116)
81837844,33.2163318,-97.1404009,,,4,POINT (-97.1404009 33.2163318)
81837850,33.2182923,-97.1403716,,,2,POINT (-97.1403716 33.2182923)
81837863,33.2187476,-97.1407109,,,2,POINT (-97.1407109 33.2187476)
81837865,33.2188456,-97.140769,,,2,POINT (-97.140769 33.2188456)
81837867,33.2189534,-97.140785,,,2,POINT (-97.140785 33.2189534)
81837869,33.2193622,-97.1407648,,,3,POINT (-97.1407648 33.2193622)
81839699,33.20862,-97.12604,,,2,POINT (-97.12604 33.20862)
81839700,33.20866,-97.12564,,,2,POINT (-97.12564 33.20866)
81839701,33.208669,-97.1254,,,2,POINT (-97.1254 33.208669)
81839702,33.20866,-97.12527,,,2,POINT (-97.12527 33.20866)
81839704,33.2086312,-97.1252061,,,2,POINT (-97.1252061 33.2086312)
81839707,33.2085152,-97.1251867,,,2,POINT (-97.1251867 33.2085152)
81839709,33.2081722,-97.1252082,,,3,POINT (-97.1252082 33.2081722)
81840166,33.2173011,-97.1587558,,,3,POINT (-97.1587558 33.2173011)
81840172,33.2173347,-97.1602188,,,1,POINT (-97.1602188 33.2173347)
81840181,33.2177837,-97.1587422,,,3,POINT (-97.1587422 33.2177837)
81840200,33.2177,-97.15396,,,3,POINT (-97.15396 33.2177)
81840205,33.21781,-97.15185,,,3,POINT (-97.15185 33.21781)
81840210,33.21793,-97.15395,,,3,POINT (-97.15395 33.21793)
81841310,33.2145302,-97.1324744,,traffic_signals,4,POINT (-97.1324744 33.2145302)
81841314,33.2145047,-97.1302776,,,3,POINT (-97.1302776 33.2145047)
81841317,33.2144999,-97.1298697,,,3,POINT (-97.1298697 33.2144999)
81841318,33.214498,-97.1297106,,,3,POINT (-97.1297106 33.214498)
81841320,33.2144808,-97.1282422,,traffic_signals,4,POINT (-97.1282422 33.2144808)
81841327,33.2144382,-97.1264071,,,2,POINT (-97.1264071 33.2144382)
81841329,33.21444,-97.12596,,,3,POINT (-97.12596 33.21444)
81841330,33.21441,-97.12356,,,3,POINT (-97.12356 33.21441)
81841333,33.21441,-97.12336,,,3,POINT (-97.12336 33.21441)
81841336,33.214405,-97.122781,,,2,POINT (-97.122781 33.214405)
81841338,33.214402,-97.122608,,,2,POINT (-97.122608 33.214402)
81841340,33.2143969,-97.1222366,,,2,POINT (-97.1222366 33.2143969)
81841343,33.214399,-97.121941,,,2,POINT (-97.121941 33.214399)
81841345,33.214399,-97.12126,,,3,POINT (-97.12126 33.214399)
81845399,33.2193106,-97.1381173,,,3,POINT (-97.1381173 33.2193106)
81845403,33.2203092,-97.1380888,,,4,POINT (-97.1380888 33.2203092)
81845407,33.2213381,-97.1380593,,,4,POINT (-97.1380593 33.2213381)
81845415,33.2245301,-97.1379679,,,2,POINT (-97.1379679 33.2245301)
81845416,33.2254413,-97.1379419,,,4,POINT (-97.1379419 33.2254413)
81850932,33.211838,-97.1579979,,,3,POINT (-97.1579979 33.211838)
81850934,33.2118305,-97.1598099,,,4,POINT (-97.1598099 33.2118305)
81850936,33.21183,-97.1614504,,,3,POINT (-97.1614504 33.21183)
81851719,33.2144501,-97.1267308,,,2,POINT (-97.1267308 33.2144501)
81852993,33.20815,-97.11955,,,2,POINT (-97.11955 33.20815)
81852999,33.208155,-97.122648,,,2,POINT (-97.122648 33.208155)
81853001,33.20816,-97.12296,,,3,POINT (-97.12296 33.20816)
81853003,33.20816,-97.123789,,,2,POINT (-97.123789 33.20816)
81853007,33.20817,-97.1245,,,2,POINT (-97.1245 33.20817)
81856888,33.2105726,-97.1242633,,,3,POINT (-97.1242633 33.2105726)
81856889,33.2102601,-97.1242628,,,2,POINT (-97.1242628 33.2102601)
81856890,33.2099372,-97.1242615,,,2,POINT (-97.1242615 33.2099372)
81856891,33.2097235,-97.1242621,,,2,POINT (-97.1242621 33.2097235)
81856899,33.20781,-97.1241688,,,2,POINT (-97.1241688 33.20781)
81857465,33.2201068,-97.155982,,,1,POINT (-97.155982 33.2201068)
81857467,33.22009,-97.155109,,,4,POINT (-97.155109 33.22009)
81857469,33.220059,-97.15401,,,3,POINT (-97.15401 33.220059)
81857482,33.22001,-97.15139,,,4,POINT (-97.15139 33.22001)
81857483,33.21999,-97.15038,,,2,POINT (-97.15038 33.21999)
81857484,33.21999,-97.15003,,,2,POINT (-97.15003 33.21999)
81859697,33.2106277,-97.1270548,,,3,POINT (-97.1270548 33.2106277)
81859700,33.2089955,-97.1270741,,turning_circle,1,POINT (-97.1270741 33.2089955)
81859703,33.20865,-97.127237,,,1,POINT (-97.127237 33.20865)
81859705,33.208,-97.127238,,,3,POINT (-97.127238 33.208)
81860632,33.221209,-97.1197,,,1,POINT (-97.1197 33.221209)
81860640,33.2208942,-97.1199432,,,2,POINT (-97.1199432 33.2208942)
81860642,33.2204264,-97.119958,,,3,POINT (-97.119958 33.2204264)
81861304,33.2136865,-97.1507236,,,4,POINT (-97.1507236 33.2136865)
81861309,33.2126605,-97.1506427,,,4,POINT (-97.1506427 33.2126605)
81861685,33.2263933,-97.1299235,,,3,POINT (-97.1299235 33.2263933)
81861691,33.2255534,-97.1299494,,,3,POINT (-97.1299494 33.2255534)
81861693,33.2248178,-97.1299687,,,2,POINT (-97.1299687 33.2248178)
81861695,33.22158,-97.13,,,3,POINT (-97.13 33.22158)
81861697,33.220292,-97.129925,,,2,POINT (-97.129925 33.220292)
81861701,33.220066,-97.129928,,,2,POINT (-97.129928 33.220066)
81861703,33.21949,-97.129937,,,2,POINT (-97.129937 33.21949)
81861720,33.2155126,-97.1298705,,,3,POINT (-97.1298705 33.2155126)
81861722,33.215425,-97.129871,,,2,POINT (-97.129871 33.215425)
81861724,33.214878,-97.12987,,,2,POINT (-97.12987 33.214878)
81861736,33.2155147,-97.1301821,,,3,POINT (-97.1301821 33.2155147)
81862490,33.2124777,-97.1302899,,,4,POINT (-97.1302899 33.2124777)
81862492,33.2114894,-97.13029,,,2,POINT (-97.13029 33.2114894)
81862494,33.21139,-97.13028,,,2,POINT (-97.13028 33.21139)
81862495,33.21132,-97.13024,,,2,POINT (-97.13024 33.21132)
81862496,33.2112054,-97.1301455,,,3,POINT (-97.1301455 33.2112054)
81862500,33.206429,-97.13043,,,2,POINT (-97.13043 33.206429)
81862502,33.206519,-97.13042,,,4,POINT (-97.13042 33.206519)
81862503,33.20686,-97.13042,,,2,POINT (-97.13042 33.20686)
81862505,33.20697,-97.13041,,,3,POINT (-97.13041 33.20697)
81864608,33.2137608,-97.1484467,,,2,POINT (-97.1484467 33.2137608)
81864610,33.2136828,-97.1484896,,,2,POINT (-97.1484896 33.2136828)
81866710,33.2079413,-97.1252121,,,2,POINT (-97.1252121 33.2079413)
81866713,33.2075813,-97.1252028,,,2,POINT (-97.1252028 33.2075813)
81866715,33.2073367,-97.1251789,,,2,POINT (-97.1251789 33.2073367)
81866717,33.206989,-97.1251641,,,2,POINT (-97.1251641 33.206989)
81866718,33.20691,-97.1251988,,,2,POINT (-97.1251988 33.20691)
81866719,33.2063933,-97.1255142,,,4,POINT (-97.1255142 33.2063933)
81866720,33.2063181,-97.1254534,,,2,POINT (-97.1254534 33.2063181)
81866721,33.2059082,-97.125313,,,2,POINT (-97.125313 33.2059082)
81869886,33.208869,-97.13035,,,3,POINT (-97.13035 33.208869)
81869887,33.208855,-97.130236,,,2,POINT (-97.130236 33.208855)
81869889,33.208697,-97.129618,,,2,POINT (-97.129618 33.208697)
81869891,33.20862,-97.12933,,,2,POINT (-97.12933 33.20862)
81869893,33.2084156,-97.1286718,,,2,POINT (-97.1286718 33.2084156)
81869894,33.20834,-97.1284,,,2,POINT (-97.1284 33.20834)
81869895,33.20826,-97.12815,,,2,POINT (-97.12815 33.20826)
81869897,33.20821,-97.12795,,,3,POINT (-97.12795 33.20821)
81869899,33.208129,-97.12769,,,2,POINT (-97.12769 33.208129)
81869900,33.207949,-97.12706,,,2,POINT (-97.12706 33.207949)
81869901,33.20787,-97.12679,,,2,POINT (-97.12679 33.20787)
81869903,33.20776,-97.12646,,,2,POINT (-97.12646 33.20776)
81870005,33.2093796,-97.1529505,,,3,POINT (-97.1529505 33.2093796)
81870011,33.2093598,-97.1506861,,,4,POINT (-97.1506861 33.2093598)
81870015,33.2093349,-97.1462767,,,3,POINT (-97.1462767 33.2093349)
81870016,33.20932,-97.14526,,,3,POINT (-97.14526 33.20932)
81870019,33.2093116,-97.1433698,,,2,POINT (-97.1433698 33.2093116)
81870021,33.2092999,-97.14236,,,2,POINT (-97.14236 33.2092999)
81870028,33.209269,-97.140591,,,2,POINT (-97.140591 33.209269)
81870032,33.2091415,-97.1401413,,,2,POINT (-97.1401413 33.2091415)
81870034,33.209139,-97.138996,,,2,POINT (-97.138996 33.209139)
81870035,33.209145,-97.137169,,,2,POINT (-97.137169 33.209145)
81870037,33.209151,-97.136621,,,2,POINT (-97.136621 33.209151)
81870039,33.209159,-97.13611,,,2,POINT (-97.13611 33.209159)
81870041,33.209159,-97.13564,,,4,POINT (-97.13564 33.209159)
81870043,33.20917,-97.13522,,,2,POINT (-97.13522 33.20917)
81870045,33.209172,-97.134868,,,2,POINT (-97.134868 33.209172)
81870046,33.20918,-97.13468,,,3,POINT (-97.13468 33.20918)
81870047,33.20918,-97.134507,,,2,POINT (-97.134507 33.20918)
81870049,33.20919,-97.13426,,,2,POINT (-97.13426 33.20919)
81874399,33.22135,-97.15331,,,2,POINT (-97.15331 33.22135)
81874400,33.22128,-97.15325,,,2,POINT (-97.15325 33.22128)
81874402,33.221269,-97.15317,,,2,POINT (-97.15317 33.221269)
81874406,33.22123,-97.15134,,,4,POINT (-97.15134 33.22123)
81874506,33.2065136,-97.1309606,,,3,POINT (-97.1309606 33.2065136)
81874508,33.2065,-97.13075,,,2,POINT (-97.13075 33.2065)
81874510,33.206519,-97.13052,,,2,POINT (-97.13052 33.206519)
81874512,33.20646,-97.12837,,,2,POINT (-97.12837 33.20646)
81874514,33.2063828,-97.1251663,,,2,POINT (-97.1251663 33.2063828)
81875060,33.2192992,-97.1323609,,,4,POINT (-97.1323609 33.2192992)
81875218,33.2213234,-97.1350515,,,3,POINT (-97.1350515 33.2213234)
81875220,33.2213502,-97.13618,,,3,POINT (-97.13618 33.2213502)
81875222,33.2213562,-97.1364098,,,3,POINT (-97.1364098 33.2213562)
81875226,33.2213692,-97.1370821,,,4,POINT (-97.1370821 33.2213692)
81875230,33.22137,-97.1372,,,4,POINT (-97.1372 33.22137)
81875234,33.221327,-97.1390382,,,4,POINT (-97.1390382 33.221327)
81875242,33.2213449,-97.1402842,,,4,POINT (-97.1402842 33.2213449)
81875254,33.22141,-97.14316,,,2,POINT (-97.14316 33.22141)
81875255,33.2214105,-97.1433984,,,4,POINT (-97.1433984 33.2214105)
81875259,33.22146,-97.145484,,,2,POINT (-97.145484 33.22146)
81875261,33.221511,-97.147508,,,4,POINT (-97.147508 33.221511)
81875262,33.22158,-97.15134,,,4,POINT (-97.15134 33.22158)
81875267,33.2216701,-97.1550738,,,4,POINT (-97.1550738 33.2216701)
81875268,33.221708,-97.156949,,,4,POINT (-97.156949 33.221708)
81875269,33.221728,-97.158671,,,4,POINT (-97.158671 33.221728)
81875275,33.2217513,-97.1598913,,,4,POINT (-97.1598913 33.2217513)
81875289,33.221515,-97.1390459,,,2,POINT (-97.1390459 33.221515)
81877708,33.22576,-97.15857,,,3,POINT (-97.15857 33.22576)
81877712,33.225859,-97.15829,,,2,POINT (-97.15829 33.225859)
81877714,33.22592,-97.15817,,,2,POINT (-97.15817 33.22592)
81877717,33.226039,-97.158,,,2,POINT (-97.158 33.226039)
81877720,33.22618,-97.15788,,,2,POINT (-97.15788 33.22618)
81877722,33.2263481,-97.1578008,,,2,POINT (-97.1578008 33.2263481)
81878566,33.225458,-97.1389198,,,3,POINT (-97.1389198 33.225458)
81878571,33.220317,-97.1390596,,,4,POINT (-97.1390596 33.220317)
81878578,33.21933,-97.13908,,,4,POINT (-97.13908 33.21933)
81878589,33.2172,-97.13915,,,3,POINT (-97.13915 33.2172)
81878591,33.2163322,-97.1391574,,,3,POINT (-97.1391574 33.2163322)
81878592,33.214592,-97.1391581,,,3,POINT (-97.1391581 33.214592)
81879640,33.2145818,-97.13811,,,3,POINT (-97.13811 33.2145818)
81884349,33.225803,-97.1516962,,,4,POINT (-97.1516962 33.225803)
81884351,33.225316,-97.151709,,,2,POINT (-97.151709 33.225316)
81884353,33.2248471,-97.1517214,,,4,POINT (-97.1517214 33.2248471)
81886560,33.2145386,-97.1343102,,,4,POINT (-97.1343102 33.2145386)
81886561,33.2135127,-97.1343281,,,3,POINT (-97.1343281 33.2135127)
81887597,33.220916,-97.136196,,,2,POINT (-97.136196 33.220916)
81887601,33.22029,-97.13621,,,3,POINT (-97.13621 33.22029)
81887605,33.222592,-97.136382,,,2,POINT (-97.136382 33.222592)
81887606,33.223332,-97.13634,,,2,POINT (-97.13634 33.223332)
81887613,33.2254113,-97.1361997,,,4,POINT (-97.1361997 33.2254113)
81888953,33.217329,-97.1434926,,,3,POINT (-97.1434926 33.217329)
81892545,33.2146788,-97.1536641,,,3,POINT (-97.1536641 33.2146788)
81892742,33.218829,-97.12682,,,2,POINT (-97.12682 33.218829)
81892746,33.220151,-97.125878,,,2,POINT (-97.125878 33.220151)
81892750,33.220959,-97.12528,,,2,POINT (-97.12528 33.220959)
81892753,33.2212007,-97.1250477,,,2,POINT (-97.1250477 33.2212007)
81892766,33.22142,-97.12473,,,3,POINT (-97.12473 33.22142)
81892769,33.22149,-97.12463,,,2,POINT (-97.12463 33.22149)
81892770,33.2222326,-97.123534,,,3,POINT (-97.123534 33.2222326)
81892774,33.2225039,-97.123115,,,2,POINT (-97.123115 33.2225039)
81892778,33.223016,-97.122304,,,2,POINT (-97.122304 33.223016)
81892781,33.22497,-97.11931,,,3,POINT (-97.11931 33.22497)
81893715,33.2263611,-97.1286687,,,2,POINT (-97.1286687 33.2263611)
81893717,33.2263911,-97.1284587,,,2,POINT (-97.1284587 33.2263911)
81895622,33.2136726,-97.148538,,,2,POINT (-97.148538 33.2136726)
81895623,33.21371,-97.15288,,,3,POINT (-97.15288 33.21371)
81895631,33.213637,-97.1442852,,,4,POINT (-97.1442852 33.213637)
81895639,33.213521,-97.137196,,,2,POINT (-97.137196 33.213521)
81896430,33.2259853,-97.1322532,,,3,POINT (-97.1322532 33.2259853)
81896432,33.2255893,-97.1322541,,,3,POINT (-97.1322541 33.2255893)
81896434,33.2251722,-97.1322599,,,2,POINT (-97.1322599 33.2251722)
81896436,33.2244934,-97.1322679,,,3,POINT (-97.1322679 33.2244934)
81896437,33.2229991,-97.1322787,,,3,POINT (-97.1322787 33.2229991)
81896438,33.2215872,-97.1323025,,,3,POINT (-97.1323025 33.2215872)
81896439,33.2207011,-97.1323251,,,2,POINT (-97.1323251 33.2207011)
81896442,33.2199933,-97.1323432,,,3,POINT (-97.1323432 33.2199933)
81896445,33.217988,-97.132393,,,2,POINT (-97.132393 33.217988)
81896447,33.217802,-97.13239,,,2,POINT (-97.13239 33.217802)
81896448,33.2172,-97.132411,,,2,POINT (-97.132411 33.2172)
81901397,33.2108366,-97.1614604,,,3,POINT (-97.1614604 33.2108366)
81901401,33.2108363,-97.1598338,,,3,POINT (-97.1598338 33.2108363)
81901408,33.21069,-97.13248,,,4,POINT (-97.13248 33.21069)
81901410,33.2106967,-97.1356213,,,4,POINT (-97.1356213 33.2106967)
81904081,33.226187,-97.159862,,,2,POINT (-97.159862 33.226187)
81904084,33.225789,-97.159791,,,2,POINT (-97.159791 33.225789)
81904086,33.225552,-97.159783,,,2,POINT (-97.159783 33.225552)
81904089,33.225279,-97.15981,,,4,POINT (-97.15981 33.225279)
81904097,33.221449,-97.1599,,,1,POINT (-97.1599 33.221449)
81904782,33.2152625,-97.1625151,,,2,POINT (-97.1625151 33.2152625)
81904784,33.2151925,-97.1622929,,,2,POINT (-97.1622929 33.2151925)
81904787,33.215067,-97.1620587,,,2,POINT (-97.1620587 33.215067)
81904796,33.21475,-97.15974,,,3,POINT (-97.15974 33.21475)
81904798,33.21475,-97.15794,,,3,POINT (-97.15794 33.21475)
81904801,33.21476,-97.15751,,,3,POINT (-97.15751 33.21476)
81904803,33.21476,-97.15681,,,3,POINT (-97.15681 33.21476)
81904846,33.2146179,-97.1414344,,,3,POINT (-97.1414344 33.2146179)
81904855,33.2145657,-97.1365429,,,3,POINT (-97.1365429 33.2145657)
81905489,33.2204224,-97.1213628,,,3,POINT (-97.1213628 33.2204224)
81905492,33.21864,-97.1213934,,,3,POINT (-97.1213934 33.21864)
81905494,33.21734,-97.1214174,,,2,POINT (-97.1214174 33.21734)
81905496,33.2166422,-97.1214261,,,2,POINT (-97.1214261 33.2166422)
81905498,33.21611,-97.12143,,,3,POINT (-97.12143 33.21611)
81905503,33.2161057,-97.1212187,,,3,POINT (-97.1212187 33.2161057)
81905505,33.21522,-97.12123,,,3,POINT (-97.12123 33.21522)
81906900,33.2245304,-97.1349479,,,3,POINT (-97.1349479 33.2245304)
81906901,33.22451,-97.13426,,,2,POINT (-97.13426 33.22451)
81906903,33.224505,-97.132895,,,3,POINT (-97.132895 33.224505)
81907715,33.221587,-97.131762,,,2,POINT (-97.131762 33.221587)
81907717,33.221586,-97.130915,,,2,POINT (-97.130915 33.221586)
81907776,33.211579,-97.13563,,,3,POINT (-97.13563 33.211579)
81907777,33.208678,-97.13565,,,2,POINT (-97.13565 33.208678)
81908665,33.2137904,-97.159763,,,4,POINT (-97.159763 33.2137904)
81908669,33.21379,-97.15797,,,4,POINT (-97.15797 33.21379)
81908675,33.21378,-97.15681,,,4,POINT (-97.15681 33.21378)
81908843,33.20768,-97.136281,,,2,POINT (-97.136281 33.20768)
81908845,33.2071835,-97.1362964,,,1,POINT (-97.1362964 33.2071835)
81909431,33.211571,-97.141449,,,2,POINT (-97.141449 33.211571)
81909434,33.20763,-97.14152,,,2,POINT (-97.14152 33.20763)
81910581,33.2124085,-97.1235702,,,3,POINT (-97.1235702 33.2124085)
81910582,33.212443,-97.1262325,,,2,POINT (-97.1262325 33.212443)
81910587,33.212459,-97.128528,,traffic_signals,4,POINT (-97.128528 33.212459)
81910592,33.2124896,-97.13145,,,3,POINT (-97.13145 33.2124896)
81910598,33.212503,-97.1324781,,traffic_signals,4,POINT (-97.1324781 33.212503)
81911872,33.208591,-97.134698,,,2,POINT (-97.134698 33.208591)
81912548,33.2155017,-97.1282385,,,4,POINT (-97.1282385 33.2155017)
81912561,33.21521,-97.11993,,,4,POINT (-97.11993 33.21521)
